,Volume,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
3251,10108320,258.6126472995782,254.455046810662,243.54366009843767,233.507693269215,228.00368330157087,227.03220000216476,0.034954005840067914,65.34770012868722,1
3252,7171944,259.2314752615376,255.14568874387277,244.25593958906268,234.06609116703993,228.3390375683152,227.17062150758275,-0.017090194563930794,67.26245863758497,1
3253,12205480,260.60087845141754,256.18690802645034,245.11172592717543,234.7000000788003,228.7145545199831,227.32594234472188,0.18182898262776082,71.84297567276505,1
3254,13715360,262.31005456777467,257.421179550903,246.05427624505887,235.38211411750132,229.11686501265197,227.49289171273978,0.44402278764950776,74.53589895583191,-1
3255,6162896,263.06642133976663,258.24696134869646,246.840064958105,235.99022846027822,229.4847756933991,227.64697952397728,0.3403548636081428,67.6033972716133,-1
3256,4866160,263.23253770657897,258.78506057013755,247.5089644959765,236.5428378605465,229.82718591708496,227.79169019723017,0.06691285806417824,63.064862884314266,-1
3257,5714056,262.87005116135697,259.0360171806453,248.054499416937,237.03545701143605,230.14154332070072,227.92593536602553,-0.3167558858238122,58.30763906212598,-1
3258,10730136,261.6008566029137,258.7967849128829,248.38663976800382,237.42137030564803,230.40405610725236,228.04009960955096,-0.9030612376946596,50.24016651903477,1
3259,8332320,260.7763273721747,258.671206392534,248.74317195158088,237.81853545700588,230.6734506778192,228.15761701809254,-1.210238474477685,51.64430229527303,0
3260,7260792,260.1910631184429,258.5929968411989,249.10030270263715,238.21519824208528,230.94386416464206,228.2761495094515,-1.3607658499551984,52.210210253054086,-1
3261,6446824,259.40930191076995,258.3729263877588,249.38194797234073,238.57296178343165,231.19598747723347,228.38795033807676,-1.5258929829976626,49.57556162719421,0
3262,11976144,258.6987885745144,258.13328913459054,249.63586119811137,238.91521472295761,231.44136805188285,228.4976061659866,-1.6151426355786853,48.85494251214374,1
3263,8994640,258.3032691408615,257.99880363665335,249.91371728470506,239.26780832064657,231.69290858277208,228.61027516894174,-1.5661505182737359,50.4312885646266,0
3264,9940080,258.1149480763611,257.9381236539587,250.20579361935816,239.6261024889181,231.9483190826287,228.72505117153423,-1.443803932299311,51.621014097681936,-1
3265,7370288,257.7923124649951,257.8013280697275,250.45269465465907,239.96027412318767,232.1926320272745,228.83593627671587,-1.3743529419197733,49.88968746788393,-1
3266,5036856,257.3469694788321,257.5884013520563,250.65320064993438,240.26929042835582,232.42519884823872,228.9426415112766,-1.343432120994526,48.00209427831915,0
3267,3415584,257.0229521699797,257.4111138837243,250.8521685826652,240.57538136907291,232.65705640133655,229.04956463073088,-1.2651830323984128,48.36456201071317,1
3268,12348048,257.3872521168431,257.5476222666359,251.16559145802333,240.93714514204763,232.9176275008685,229.16850629649363,-0.9698247300231868,54.90777241402265,1
3269,7422040,258.66144353917764,258.1391067391959,251.65941960588577,241.3890474011856,233.22449896084507,229.30658894292887,-0.43703077752740804,62.889881807793174,1
3270,9720888,260.1260298313421,258.8862751449867,252.22118256251773,241.87608359126114,233.55046787665756,229.45300725054193,0.046133568533653246,65.8401432670426,0
3271,8355472,261.28696278108936,259.55717223404304,252.758810484775,242.35241252173273,233.87265918713936,229.5986267608395,0.32726315982117016,65.70449746640975,-1
3272,7499960,260.63182852565274,259.40994549783954,252.96479013258408,242.6624893332609,234.1128445833261,229.71205057218904,-0.03569393993896153,49.50150539825445,-1
3273,4372960,259.8532899689597,259.1555826639679,253.1128036859019,242.94123480670498,234.33798180878742,229.81994312775788,-0.3590321405515362,47.47611914886173,-1
3274,3716360,258.62217665290217,258.63578654251114,253.1357417134615,243.1542345806053,234.5306160533634,229.91526360784138,-0.752679575466279,42.95144856930944,-1
3275,10840656,256.46282616118896,257.60622822363734,252.92749396761346,243.2467333848376,234.66290270153226,229.98676125489325,-1.3487049030250016,35.84765874407566,1
3276,6551616,255.61866791137302,257.0953526701585,252.90061322033878,243.42485816755584,234.83781943994597,230.0756046627065,-1.3806439753157915,43.42631773556805,1
3277,17018672,256.7538576689422,257.49528257768804,253.2297898273537,243.77871477214322,235.1010711539686,230.20023145726344,-0.7583468019584642,55.12746572055803,-1
3278,98027744,246.55248188710692,252.56687269026685,251.36771880509536,243.0256110887298,234.80899063263325,230.10261368202393,-3.879515549913444,23.292389591654924,1
3279,66559976,239.15106754093554,248.46959054417,249.72762826984655,242.3626368128391,234.55761172242052,230.02054899729032,-5.387229688641658,26.42143974849023,-1
3280,14301736,232.46308730911565,244.39735967156676,248.00149250953243,241.63686512113605,234.27058241554906,229.92350555371567,-6.2794457814858475,25.299557902443325,-1
3281,15149144,226.89052599963628,240.60716168015267,246.29948420569661,240.90346741104858,233.9753555334214,229.82241483598315,-6.550997699161291,24.96876061919373,1
